Speaker_1; Male
MSP-PODCAST_2216_0595.wav;771
MSP-PODCAST_2216_0620.wav;771
MSP-PODCAST_2216_0644.wav;771
MSP-PODCAST_2217_0083.wav;771
MSP-PODCAST_2217_0532.wav;771
MSP-PODCAST_2217_1038.wav;771
MSP-PODCAST_2218_0607.wav;771
MSP-PODCAST_2219_0385.wav;771
MSP-PODCAST_2219_0556.wav;771
MSP-PODCAST_2219_0784.wav;771
MSP-PODCAST_2219_0920.wav;771
MSP-PODCAST_2219_1061.wav;771
MSP-PODCAST_2221_0575.wav;771
MSP-PODCAST_2221_0637.wav;771
MSP-PODCAST_2221_0698.wav;771
MSP-PODCAST_2221_0873.wav;771
MSP-PODCAST_2221_0876.wav;771
MSP-PODCAST_2221_0964.wav;771
MSP-PODCAST_2221_0965.wav;771
MSP-PODCAST_2221_1033.wav;771
MSP-PODCAST_2221_1120.wav;771
MSP-PODCAST_2222_0308.wav;771
MSP-PODCAST_2222_0393.wav;771
MSP-PODCAST_2222_0461.wav;771
MSP-PODCAST_2222_0630.wav;771
MSP-PODCAST_2223_0030.wav;771
MSP-PODCAST_2223_0190.wav;771
MSP-PODCAST_2223_0793.wav;771
MSP-PODCAST_2224_0830.wav;771
MSP-PODCAST_2225_0808.wav;771
MSP-PODCAST_2225_0935.wav;771
MSP-PODCAST_2225_1117.wav;771
MSP-PODCAST_2225_1173.wav;771
MSP-PODCAST_2226_0030.wav;771
MSP-PODCAST_2226_0096.wav;771
MSP-PODCAST_2226_0135.wav;771
MSP-PODCAST_2226_0241.wav;771
MSP-PODCAST_2226_0579.wav;771
MSP-PODCAST_2226_0636.wav;771
MSP-PODCAST_2227_0006.wav;771
MSP-PODCAST_1420_0002_0003.wav;772
MSP-PODCAST_1420_0002_0005.wav;772
MSP-PODCAST_1420_0002_0007.wav;772
MSP-PODCAST_1420_0002_0008.wav;772
MSP-PODCAST_1420_0002_0009.wav;772
MSP-PODCAST_1420_0002_0011.wav;772
MSP-PODCAST_1420_0002_0013.wav;772
MSP-PODCAST_1420_0011_0001.wav;772
MSP-PODCAST_1420_0011_0002.wav;772
MSP-PODCAST_1420_0011_0004.wav;772
MSP-PODCAST_1420_0011_0005.wav;772
MSP-PODCAST_1420_0011_0007.wav;772
MSP-PODCAST_1420_0011_0009.wav;772
MSP-PODCAST_1420_0011_0010.wav;772
MSP-PODCAST_1420_0011_0011.wav;772
MSP-PODCAST_1420_0011_0013.wav;772
MSP-PODCAST_1420_0011_0014.wav;772
MSP-PODCAST_1420_0011_0016.wav;772
MSP-PODCAST_1420_0011_0017.wav;772
MSP-PODCAST_1420_0011_0018.wav;772
MSP-PODCAST_1420_0011_0019.wav;772
MSP-PODCAST_1420_0011_0020.wav;772
MSP-PODCAST_1420_0011_0021.wav;772
MSP-PODCAST_1420_0011_0022.wav;772
MSP-PODCAST_1420_0011_0024.wav;772
MSP-PODCAST_1420_0011_0026.wav;772
MSP-PODCAST_1420_0011_0028.wav;772
MSP-PODCAST_1420_0011_0029.wav;772
MSP-PODCAST_1420_0011_0030.wav;772
MSP-PODCAST_1420_0011_0031.wav;772
MSP-PODCAST_1420_0011_0032.wav;772
MSP-PODCAST_1420_0011_0034.wav;772
MSP-PODCAST_1420_0011_0035.wav;772
MSP-PODCAST_1420_0011_0036.wav;772
MSP-PODCAST_1420_0011_0038.wav;772
MSP-PODCAST_1420_0011_0040.wav;772
MSP-PODCAST_1420_0011_0041.wav;772
MSP-PODCAST_1420_0011_0042.wav;772
MSP-PODCAST_1420_0011_0043.wav;772
MSP-PODCAST_1420_0011_0045.wav;772
MSP-PODCAST_1420_0011_0046.wav;772
MSP-PODCAST_1420_0011_0047.wav;772
MSP-PODCAST_1420_0011_0048.wav;772
MSP-PODCAST_1420_0011_0049.wav;772
MSP-PODCAST_1420_0011_0050.wav;772
MSP-PODCAST_1420_0011_0051.wav;772
MSP-PODCAST_1420_0011_0052.wav;772
MSP-PODCAST_1420_0011_0053.wav;772
MSP-PODCAST_1420_0011_0054.wav;772
MSP-PODCAST_1420_0011_0056.wav;772
MSP-PODCAST_1420_0011_0058.wav;772
MSP-PODCAST_1420_0011_0059.wav;772
MSP-PODCAST_1420_0011_0062.wav;772
MSP-PODCAST_1420_0011_0064.wav;772
MSP-PODCAST_1420_0011_0066.wav;772
MSP-PODCAST_1420_0011_0067.wav;772
MSP-PODCAST_1420_0011_0068.wav;772
MSP-PODCAST_1420_0011_0069.wav;772
MSP-PODCAST_1420_0011_0071.wav;772
MSP-PODCAST_1420_0011_0075.wav;772
MSP-PODCAST_1420_0011_0077.wav;772
MSP-PODCAST_1420_0011_0078.wav;772
MSP-PODCAST_1420_0011_0079.wav;772
MSP-PODCAST_1420_0011_0082.wav;772
MSP-PODCAST_1420_0011_0084.wav;772
MSP-PODCAST_1420_0011_0086.wav;772
MSP-PODCAST_1420_0016_0002.wav;772
MSP-PODCAST_1420_0016_0004.wav;772
MSP-PODCAST_1420_0016_0006.wav;772
MSP-PODCAST_1420_0016_0008.wav;772
MSP-PODCAST_1420_0016_0010.wav;772
MSP-PODCAST_1420_0016_0011.wav;772
MSP-PODCAST_1420_0016_0012.wav;772
MSP-PODCAST_1420_0023_0001.wav;772
MSP-PODCAST_1420_0023_0002.wav;772
MSP-PODCAST_1420_0023_0003.wav;772
MSP-PODCAST_1420_0023_0004.wav;772
MSP-PODCAST_1420_0023_0005.wav;772
MSP-PODCAST_1420_0023_0006.wav;772
MSP-PODCAST_2931_0460.wav;772
MSP-PODCAST_2931_0462.wav;772
MSP-PODCAST_2931_0478.wav;772
MSP-PODCAST_2931_0481.wav;772
MSP-PODCAST_2931_0484.wav;772
MSP-PODCAST_2931_0486.wav;772
MSP-PODCAST_2931_0490.wav;772
MSP-PODCAST_2931_0492.wav;772
MSP-PODCAST_2931_0493.wav;772
MSP-PODCAST_2932_0035.wav;772
MSP-PODCAST_2932_0036.wav;772
MSP-PODCAST_2932_0046.wav;772
MSP-PODCAST_2932_0049.wav;772
MSP-PODCAST_2932_0052.wav;772
MSP-PODCAST_2932_0056.wav;772
MSP-PODCAST_2932_0063.wav;772
MSP-PODCAST_2932_0070.wav;772
MSP-PODCAST_2932_0081.wav;772
MSP-PODCAST_2932_0088.wav;772
MSP-PODCAST_2932_0099.wav;772
MSP-PODCAST_2932_0101.wav;772
MSP-PODCAST_2932_0102.wav;772
MSP-PODCAST_2932_0104.wav;772
MSP-PODCAST_2932_0107.wav;772
MSP-PODCAST_2932_0109.wav;772
MSP-PODCAST_2932_0121.wav;772
MSP-PODCAST_2932_0124.wav;772
MSP-PODCAST_2932_0125.wav;772
MSP-PODCAST_2932_0126.wav;772
MSP-PODCAST_2932_0127.wav;772
MSP-PODCAST_2932_0132.wav;772
MSP-PODCAST_2932_0134.wav;772
MSP-PODCAST_2932_0136.wav;772
MSP-PODCAST_2932_0140.wav;772
MSP-PODCAST_2932_0143.wav;772
MSP-PODCAST_2932_0144.wav;772
MSP-PODCAST_2932_0148.wav;772
MSP-PODCAST_2932_0149.wav;772
MSP-PODCAST_2932_0150.wav;772
MSP-PODCAST_2932_0151.wav;772
MSP-PODCAST_2932_0154.wav;772
MSP-PODCAST_2932_0161.wav;772
MSP-PODCAST_2932_0167.wav;772
MSP-PODCAST_2932_0182.wav;772
MSP-PODCAST_2932_0195.wav;772
MSP-PODCAST_2932_0198.wav;772
MSP-PODCAST_2932_0201.wav;772
MSP-PODCAST_2932_0204.wav;772
MSP-PODCAST_2932_0205.wav;772
MSP-PODCAST_2932_0209.wav;772
MSP-PODCAST_2932_0210.wav;772
MSP-PODCAST_2932_0216.wav;772
MSP-PODCAST_2932_0231.wav;772
MSP-PODCAST_2932_0239.wav;772
MSP-PODCAST_2932_0240.wav;772
MSP-PODCAST_2932_0253.wav;772
MSP-PODCAST_2932_0254.wav;772
MSP-PODCAST_2932_0255.wav;772
MSP-PODCAST_2932_0258.wav;772
MSP-PODCAST_2932_0259.wav;772
MSP-PODCAST_2932_0260.wav;772
MSP-PODCAST_2932_0262.wav;772
MSP-PODCAST_2932_0268.wav;772
MSP-PODCAST_2932_0272.wav;772
MSP-PODCAST_2932_0273.wav;772
MSP-PODCAST_2932_0276.wav;772
MSP-PODCAST_2932_0282.wav;772
MSP-PODCAST_2932_0283.wav;772
MSP-PODCAST_2932_0289.wav;772
MSP-PODCAST_2932_0290.wav;772
MSP-PODCAST_2932_0291.wav;772
MSP-PODCAST_2932_0292.wav;772
MSP-PODCAST_2932_0302.wav;772
MSP-PODCAST_2932_0303.wav;772
MSP-PODCAST_2932_0307.wav;772
MSP-PODCAST_2932_0309.wav;772
MSP-PODCAST_2932_0312.wav;772
MSP-PODCAST_2932_0313.wav;772
MSP-PODCAST_2932_0316.wav;772
MSP-PODCAST_2932_0322.wav;772
MSP-PODCAST_2932_0325.wav;772
MSP-PODCAST_2932_0326.wav;772
MSP-PODCAST_2932_0327.wav;772
MSP-PODCAST_1412_0003.wav;773
MSP-PODCAST_1412_0006.wav;773
MSP-PODCAST_1412_0009.wav;773
MSP-PODCAST_1412_0010.wav;773
MSP-PODCAST_1412_0012.wav;773
MSP-PODCAST_1412_0013_0002.wav;773
MSP-PODCAST_1412_0013_0005.wav;773
MSP-PODCAST_1412_0013_0007.wav;773
MSP-PODCAST_1412_0013_0008.wav;773
MSP-PODCAST_1412_0026_0001.wav;773
MSP-PODCAST_1412_0026_0002.wav;773
MSP-PODCAST_1412_0026_0004.wav;773
MSP-PODCAST_1412_0028_0001.wav;773
MSP-PODCAST_1412_0037.wav;773
MSP-PODCAST_2932_0217.wav;773
MSP-PODCAST_2932_0218.wav;773
MSP-PODCAST_2932_0222.wav;773
MSP-PODCAST_2932_0224.wav;773
MSP-PODCAST_2932_0227.wav;773
MSP-PODCAST_2932_0228.wav;773
MSP-PODCAST_2932_0242.wav;773
MSP-PODCAST_2932_0247.wav;773
MSP-PODCAST_2932_0249.wav;773
MSP-PODCAST_1390_0047_0001.wav;774
MSP-PODCAST_1390_0047_0002.wav;774
MSP-PODCAST_1390_0047_0003.wav;774
MSP-PODCAST_1390_0047_0004.wav;774
MSP-PODCAST_1390_0047_0005.wav;774
MSP-PODCAST_1390_0047_0006.wav;774
MSP-PODCAST_1390_0047_0007.wav;774
MSP-PODCAST_1390_0047_0008.wav;774
MSP-PODCAST_1390_0047_0009.wav;774
MSP-PODCAST_1390_0047_0010.wav;774
MSP-PODCAST_1390_0047_0011.wav;774
MSP-PODCAST_1390_0047_0012.wav;774
MSP-PODCAST_1390_0047_0013.wav;774
MSP-PODCAST_1390_0047_0015.wav;774
MSP-PODCAST_1390_0047_0016.wav;774
MSP-PODCAST_1390_0047_0017.wav;774
MSP-PODCAST_1391_0020_0003.wav;774
MSP-PODCAST_1391_0020_0004.wav;774
MSP-PODCAST_1391_0020_0005.wav;774
MSP-PODCAST_1391_0020_0006.wav;774
MSP-PODCAST_1391_0020_0007.wav;774
MSP-PODCAST_1391_0020_0008.wav;774
MSP-PODCAST_1391_0020_0009.wav;774
MSP-PODCAST_1391_0020_0010.wav;774
MSP-PODCAST_1391_0020_0011.wav;774
MSP-PODCAST_1391_0020_0013.wav;774
MSP-PODCAST_1391_0020_0014.wav;774
MSP-PODCAST_1391_0020_0015.wav;774
MSP-PODCAST_1391_0020_0016.wav;774
MSP-PODCAST_1391_0020_0018.wav;774
MSP-PODCAST_1391_0025_0002.wav;774
MSP-PODCAST_1391_0025_0003.wav;774
MSP-PODCAST_1391_0025_0004.wav;774
MSP-PODCAST_1391_0025_0006.wav;774
MSP-PODCAST_1391_0025_0007.wav;774
MSP-PODCAST_1391_0025_0008.wav;774
MSP-PODCAST_1391_0025_0009.wav;774
MSP-PODCAST_1391_0025_0010.wav;774
MSP-PODCAST_1391_0025_0011.wav;774
MSP-PODCAST_1391_0025_0012.wav;774
MSP-PODCAST_1391_0025_0014.wav;774
MSP-PODCAST_1391_0025_0016.wav;774
MSP-PODCAST_1391_0025_0017.wav;774
MSP-PODCAST_1391_0025_0019.wav;774
MSP-PODCAST_1391_0025_0020.wav;774
MSP-PODCAST_1391_0025_0024.wav;774
MSP-PODCAST_1391_0025_0026.wav;774
MSP-PODCAST_1391_0025_0028.wav;774
MSP-PODCAST_1391_0025_0030.wav;774
MSP-PODCAST_1391_0025_0031.wav;774
MSP-PODCAST_1391_0025_0032.wav;774
MSP-PODCAST_1391_0025_0033.wav;774
MSP-PODCAST_1391_0025_0034.wav;774
MSP-PODCAST_1391_0025_0035.wav;774
MSP-PODCAST_1391_0025_0037.wav;774
MSP-PODCAST_1391_0025_0039.wav;774
MSP-PODCAST_1391_0025_0041.wav;774
MSP-PODCAST_1391_0025_0043.wav;774
MSP-PODCAST_1391_0025_0044.wav;774
MSP-PODCAST_1391_0025_0045.wav;774
MSP-PODCAST_1391_0025_0046.wav;774
MSP-PODCAST_1391_0025_0047.wav;774
MSP-PODCAST_1391_0025_0049.wav;774
MSP-PODCAST_1391_0025_0053.wav;774
MSP-PODCAST_1391_0025_0054.wav;774
MSP-PODCAST_1391_0025_0055.wav;774
MSP-PODCAST_1391_0025_0056.wav;774
MSP-PODCAST_1391_0025_0058.wav;774
MSP-PODCAST_1391_0025_0059.wav;774
MSP-PODCAST_1391_0025_0060.wav;774
MSP-PODCAST_1391_0025_0062.wav;774
MSP-PODCAST_1391_0025_0064.wav;774
MSP-PODCAST_1391_0025_0065.wav;774
MSP-PODCAST_1391_0025_0066.wav;774
MSP-PODCAST_1391_0025_0067.wav;774
MSP-PODCAST_1391_0025_0069.wav;774
MSP-PODCAST_1455_0004.wav;775
MSP-PODCAST_1455_0010.wav;775
MSP-PODCAST_1455_0020_0001.wav;775
MSP-PODCAST_1455_0020_0003.wav;775
MSP-PODCAST_1455_0020_0004.wav;775
MSP-PODCAST_1455_0020_0005.wav;775
MSP-PODCAST_1455_0020_0007.wav;775
MSP-PODCAST_1455_0020_0008.wav;775
MSP-PODCAST_1455_0020_0010.wav;775
MSP-PODCAST_1455_0020_0011.wav;775
MSP-PODCAST_1455_0024.wav;775
MSP-PODCAST_1455_0032_0002.wav;775
MSP-PODCAST_1455_0032_0003.wav;775
MSP-PODCAST_1455_0032_0004.wav;775
MSP-PODCAST_1455_0032_0006.wav;775
MSP-PODCAST_1455_0032_0007.wav;775
MSP-PODCAST_1455_0032_0008.wav;775
MSP-PODCAST_1455_0032_0009.wav;775
MSP-PODCAST_1455_0032_0010.wav;775
MSP-PODCAST_1455_0032_0011.wav;775
MSP-PODCAST_1455_0032_0012.wav;775
MSP-PODCAST_1455_0032_0014.wav;775
MSP-PODCAST_1455_0032_0015.wav;775
MSP-PODCAST_1455_0032_0016.wav;775
MSP-PODCAST_1455_0032_0018.wav;775
MSP-PODCAST_1455_0032_0019.wav;775
MSP-PODCAST_1455_0041_0001.wav;775
MSP-PODCAST_1455_0041_0003.wav;775
MSP-PODCAST_1455_0042.wav;775
MSP-PODCAST_1455_0046.wav;775
MSP-PODCAST_1455_0060.wav;775
MSP-PODCAST_1455_0068.wav;775
MSP-PODCAST_1464_0008_0001.wav;776
MSP-PODCAST_1464_0008_0002.wav;776
MSP-PODCAST_1464_0008_0004.wav;776
MSP-PODCAST_1464_0009.wav;776
MSP-PODCAST_1464_0012.wav;776
MSP-PODCAST_1464_0013.wav;776
MSP-PODCAST_1464_0014.wav;776
MSP-PODCAST_1464_0015.wav;776
MSP-PODCAST_1464_0017.wav;776
MSP-PODCAST_1464_0019.wav;776
MSP-PODCAST_1464_0023.wav;776
MSP-PODCAST_1464_0025.wav;776
MSP-PODCAST_1464_0029.wav;777
MSP-PODCAST_1464_0035.wav;777
MSP-PODCAST_1464_0036_0001.wav;777
MSP-PODCAST_1464_0036_0003.wav;777
MSP-PODCAST_1464_0036_0004.wav;777
MSP-PODCAST_1464_0036_0005.wav;777
MSP-PODCAST_1464_0036_0007.wav;777
MSP-PODCAST_1464_0036_0008.wav;777
MSP-PODCAST_1464_0036_0009.wav;777
MSP-PODCAST_1464_0037.wav;777
MSP-PODCAST_1464_0039.wav;777
MSP-PODCAST_1464_0041_0002.wav;777
MSP-PODCAST_1464_0044.wav;777
MSP-PODCAST_1464_0045.wav;777
MSP-PODCAST_1464_0047.wav;777
MSP-PODCAST_1464_0049.wav;777
MSP-PODCAST_1464_0064.wav;777
MSP-PODCAST_1464_0068.wav;777
MSP-PODCAST_1464_0069.wav;777
MSP-PODCAST_1464_0071.wav;777
MSP-PODCAST_1170_0021.wav;778
MSP-PODCAST_1170_0024.wav;778
MSP-PODCAST_1170_0025.wav;778
MSP-PODCAST_1170_0028.wav;778
MSP-PODCAST_1170_0031.wav;778
MSP-PODCAST_1170_0034.wav;778
MSP-PODCAST_1170_0306.wav;778
MSP-PODCAST_1170_0307.wav;778
MSP-PODCAST_1170_0080.wav;779
MSP-PODCAST_1170_0247.wav;779
MSP-PODCAST_1421_0040_0001.wav;780
MSP-PODCAST_1421_0040_0002.wav;780
MSP-PODCAST_1421_0045.wav;780
MSP-PODCAST_1421_0103.wav;780
MSP-PODCAST_1421_0104.wav;780
MSP-PODCAST_1421_0123.wav;780
MSP-PODCAST_1421_0124.wav;780
MSP-PODCAST_1421_0134_0003.wav;780
MSP-PODCAST_1421_0134_0004.wav;780
MSP-PODCAST_1421_0134_0005.wav;780
MSP-PODCAST_1421_0138.wav;780
MSP-PODCAST_1421_0058_0001.wav;781
MSP-PODCAST_1421_0058_0002.wav;781
MSP-PODCAST_1421_0058_0003.wav;781
MSP-PODCAST_1421_0058_0007.wav;781
MSP-PODCAST_1421_0058_0012.wav;781
MSP-PODCAST_1421_0058_0014.wav;781
MSP-PODCAST_1421_0058_0015.wav;781
MSP-PODCAST_1421_0065.wav;781
MSP-PODCAST_1421_0121.wav;781
MSP-PODCAST_1421_0181.wav;781
MSP-PODCAST_1421_0090.wav;782
MSP-PODCAST_1421_0095.wav;782
MSP-PODCAST_1421_0145.wav;782
MSP-PODCAST_1421_0146.wav;782
MSP-PODCAST_1421_0162.wav;782
MSP-PODCAST_1421_0168.wav;782
MSP-PODCAST_1421_0191.wav;782
MSP-PODCAST_1421_0210.wav;782
MSP-PODCAST_1421_0212.wav;782
MSP-PODCAST_1421_0007.wav;783
MSP-PODCAST_1421_0056.wav;783
MSP-PODCAST_1421_0080.wav;783
MSP-PODCAST_1421_0115_0002.wav;783
MSP-PODCAST_1421_0115_0004.wav;783
MSP-PODCAST_1421_0115_0006.wav;783
MSP-PODCAST_1421_0115_0008.wav;783
MSP-PODCAST_1421_0115_0009.wav;783
MSP-PODCAST_1421_0132_0002.wav;783
MSP-PODCAST_1421_0132_0003.wav;783
MSP-PODCAST_1421_0187.wav;783
MSP-PODCAST_1421_0199_0001.wav;783
MSP-PODCAST_1421_0199_0002.wav;783
MSP-PODCAST_1421_0199_0004.wav;783
MSP-PODCAST_1421_0199_0005.wav;783
MSP-PODCAST_1421_0199_0006.wav;783
MSP-PODCAST_1421_0199_0007.wav;783
MSP-PODCAST_1421_0199_0008.wav;783
MSP-PODCAST_1421_0199_0010.wav;783
MSP-PODCAST_1421_0199_0011.wav;783
MSP-PODCAST_1421_0199_0012.wav;783
MSP-PODCAST_1421_0199_0015.wav;783
MSP-PODCAST_1421_0199_0016.wav;783
MSP-PODCAST_1421_0199_0018.wav;783
MSP-PODCAST_1421_0199_0020.wav;783
MSP-PODCAST_1421_0214_0004.wav;783
MSP-PODCAST_1421_0008.wav;784
MSP-PODCAST_1421_0038.wav;784
MSP-PODCAST_1421_0049.wav;784
MSP-PODCAST_1421_0063.wav;784
MSP-PODCAST_1421_0067.wav;784
MSP-PODCAST_1421_0073_0002.wav;784
MSP-PODCAST_1421_0073_0005.wav;784
MSP-PODCAST_1421_0078.wav;784
MSP-PODCAST_1421_0128.wav;784
MSP-PODCAST_1421_0155.wav;784
MSP-PODCAST_1421_0216.wav;784
MSP-PODCAST_1421_0217.wav;784
MSP-PODCAST_1421_0036.wav;785
MSP-PODCAST_1421_0085.wav;785
MSP-PODCAST_1421_0087.wav;785
MSP-PODCAST_1421_0060.wav;786
MSP-PODCAST_1421_0062.wav;786
MSP-PODCAST_1421_0152.wav;786
MSP-PODCAST_1421_0165_0002.wav;786
MSP-PODCAST_1421_0165_0004.wav;786
MSP-PODCAST_1421_0165_0005.wav;786
MSP-PODCAST_1421_0165_0006.wav;786
MSP-PODCAST_1421_0198.wav;786
MSP-PODCAST_1173_0001_0001.wav;787
MSP-PODCAST_1173_0134.wav;787
MSP-PODCAST_1173_0178_0005.wav;787
MSP-PODCAST_1173_0183_0001.wav;787
MSP-PODCAST_1173_0018_0005.wav;788
MSP-PODCAST_1173_0018_0006.wav;788
MSP-PODCAST_1173_0018_0007.wav;788
MSP-PODCAST_1173_0018_0008.wav;788
MSP-PODCAST_1173_0018_0010.wav;788
MSP-PODCAST_1173_0018_0011.wav;788
MSP-PODCAST_1173_0018_0012.wav;788
MSP-PODCAST_1173_0046_0001.wav;788
MSP-PODCAST_1173_0046_0003.wav;788
MSP-PODCAST_1173_0046_0004.wav;788
MSP-PODCAST_1173_0046_0005.wav;788
MSP-PODCAST_1173_0046_0007.wav;788
MSP-PODCAST_1173_0046_0009.wav;788
MSP-PODCAST_1173_0046_0011.wav;788
MSP-PODCAST_1173_0046_0012.wav;788
MSP-PODCAST_1173_0085_0004.wav;788
MSP-PODCAST_1173_0085_0005.wav;788
MSP-PODCAST_1173_0085_0006.wav;788
MSP-PODCAST_1173_0085_0007.wav;788
MSP-PODCAST_1173_0092.wav;788
MSP-PODCAST_1173_0130.wav;788
MSP-PODCAST_1173_0245_0002.wav;788
MSP-PODCAST_1173_0248.wav;788
MSP-PODCAST_1173_0253.wav;788
MSP-PODCAST_1173_0254.wav;788
MSP-PODCAST_1173_0032.wav;789
MSP-PODCAST_1173_0055.wav;789
MSP-PODCAST_1173_0057.wav;789
MSP-PODCAST_1173_0089_0002.wav;789
MSP-PODCAST_1173_0105_0001.wav;789
MSP-PODCAST_1173_0172_0001.wav;789
MSP-PODCAST_2915_0177.wav;789
MSP-PODCAST_2916_0018.wav;789
MSP-PODCAST_2916_0033.wav;789
MSP-PODCAST_2916_0037.wav;789
MSP-PODCAST_2916_0043.wav;789
MSP-PODCAST_1173_0044_0001.wav;790
MSP-PODCAST_1173_0044_0003.wav;790
MSP-PODCAST_1173_0044_0006.wav;790
MSP-PODCAST_1173_0044_0007.wav;790
MSP-PODCAST_1173_0044_0009.wav;790
MSP-PODCAST_1173_0044_0010.wav;790
MSP-PODCAST_1173_0044_0011.wav;790
MSP-PODCAST_1173_0044_0012.wav;790
MSP-PODCAST_1173_0044_0016.wav;790
MSP-PODCAST_1173_0044_0017.wav;790
MSP-PODCAST_1173_0044_0018.wav;790
MSP-PODCAST_1173_0044_0020.wav;790
MSP-PODCAST_1173_0083_0002.wav;790
MSP-PODCAST_1173_0083_0003.wav;790
MSP-PODCAST_1173_0112_0007.wav;790
MSP-PODCAST_1173_0112_0009.wav;790
MSP-PODCAST_1173_0112_0012.wav;790
MSP-PODCAST_1173_0135_0001.wav;790
MSP-PODCAST_1173_0135_0002.wav;790
MSP-PODCAST_1173_0135_0003.wav;790
MSP-PODCAST_1173_0135_0004.wav;790
MSP-PODCAST_2915_0189.wav;790
MSP-PODCAST_2915_0203.wav;790
MSP-PODCAST_2915_0209.wav;790
MSP-PODCAST_2916_0013.wav;790
MSP-PODCAST_2916_0016.wav;790
MSP-PODCAST_2916_0021.wav;790
MSP-PODCAST_2916_0027.wav;790
MSP-PODCAST_2916_0036.wav;790
MSP-PODCAST_2916_0305.wav;790
MSP-PODCAST_1173_0166.wav;791
MSP-PODCAST_1173_0236.wav;791
MSP-PODCAST_1173_0237.wav;791
MSP-PODCAST_1173_0119_0001.wav;792
MSP-PODCAST_1426_0010.wav;793
MSP-PODCAST_1426_0019_0001.wav;793
MSP-PODCAST_1426_0028_0002.wav;793
MSP-PODCAST_1426_0028_0003.wav;793
MSP-PODCAST_1426_0028_0004.wav;793
MSP-PODCAST_1426_0028_0005.wav;793
MSP-PODCAST_1426_0028_0007.wav;793
MSP-PODCAST_1426_0028_0008.wav;793
MSP-PODCAST_1426_0028_0009.wav;793
MSP-PODCAST_1426_0028_0010.wav;793
MSP-PODCAST_1426_0028_0012.wav;793
MSP-PODCAST_1426_0028_0013.wav;793
MSP-PODCAST_1426_0028_0014.wav;793
MSP-PODCAST_1426_0028_0015.wav;793
MSP-PODCAST_1426_0073_0002.wav;793
MSP-PODCAST_1426_0073_0004.wav;793
MSP-PODCAST_1426_0073_0005.wav;793
MSP-PODCAST_1426_0073_0006.wav;793
MSP-PODCAST_1426_0073_0007.wav;793
MSP-PODCAST_1426_0074.wav;793
MSP-PODCAST_1426_0087_0002.wav;793
MSP-PODCAST_1426_0087_0003.wav;793
MSP-PODCAST_1426_0087_0004.wav;793
MSP-PODCAST_1426_0087_0006.wav;793
MSP-PODCAST_1426_0092.wav;793
MSP-PODCAST_1426_0121.wav;793
MSP-PODCAST_1426_0124.wav;793
MSP-PODCAST_1211_0013_0003.wav;794
MSP-PODCAST_1211_0023_0003.wav;794
MSP-PODCAST_1211_0023_0004.wav;794
MSP-PODCAST_1211_0143_0001.wav;794
MSP-PODCAST_1211_0225_0004.wav;794
MSP-PODCAST_1211_0270_0003.wav;794
MSP-PODCAST_1211_0288_0003.wav;794
MSP-PODCAST_1211_0348_0002.wav;794
MSP-PODCAST_1211_0372_0001.wav;794
MSP-PODCAST_1212_0029_0005.wav;794
MSP-PODCAST_1212_0029_0006.wav;794
MSP-PODCAST_1212_0029_0012.wav;794
MSP-PODCAST_1212_0029_0015.wav;794
MSP-PODCAST_1212_0034_0001.wav;794
MSP-PODCAST_1212_0047_0001.wav;794
MSP-PODCAST_1212_0059.wav;794
MSP-PODCAST_1212_0082_0001.wav;794
MSP-PODCAST_1212_0087_0002.wav;794
MSP-PODCAST_1212_0087_0006.wav;794
MSP-PODCAST_1212_0101_0001.wav;794
MSP-PODCAST_1212_0179.wav;794
MSP-PODCAST_1212_0181_0002.wav;794
MSP-PODCAST_1212_0181_0003.wav;794
MSP-PODCAST_1212_0181_0004.wav;794
MSP-PODCAST_1212_0187_0002.wav;794
MSP-PODCAST_1212_0189_0002.wav;794
MSP-PODCAST_1212_0189_0004.wav;794
MSP-PODCAST_1212_0191_0001.wav;794
MSP-PODCAST_1212_0191_0003.wav;794
MSP-PODCAST_1212_0191_0004.wav;794
MSP-PODCAST_1309_0017.wav;794
MSP-PODCAST_1309_0030_0001.wav;794
MSP-PODCAST_1309_0088_0001.wav;794
MSP-PODCAST_1309_0111_0001.wav;794
MSP-PODCAST_1309_0111.wav;794
MSP-PODCAST_1309_0115.wav;794
MSP-PODCAST_1310_0028_0001.wav;794
MSP-PODCAST_1310_0028.wav;794
MSP-PODCAST_1310_0031_0001.wav;794
MSP-PODCAST_1310_0056.wav;794
MSP-PODCAST_1310_0255.wav;794
MSP-PODCAST_1311_0053_0001.wav;794
MSP-PODCAST_0023_0465.wav;795
MSP-PODCAST_0023_0466.wav;795
MSP-PODCAST_0023_0627.wav;795
MSP-PODCAST_1211_0138_0003.wav;795
MSP-PODCAST_1211_0150_0001.wav;795
MSP-PODCAST_1211_0216_0003.wav;795
MSP-PODCAST_1211_0347_0006.wav;795
MSP-PODCAST_1211_0358_0003.wav;795
MSP-PODCAST_1211_0363_0001.wav;795
MSP-PODCAST_1212_0048_0001.wav;795
MSP-PODCAST_1212_0102_0001.wav;795
MSP-PODCAST_1212_0108_0003.wav;795
MSP-PODCAST_1212_0110_0002.wav;795
MSP-PODCAST_1212_0140_0001.wav;795
MSP-PODCAST_1212_0158_0001.wav;795
MSP-PODCAST_1212_0158_0002.wav;795
MSP-PODCAST_1212_0160_0001.wav;795
MSP-PODCAST_1212_0161_0003.wav;795
